id,number rooms,room type,neighborhood group,price,utilization
1584565,1,Entire home/apt,Brooklyn,299,132.9718413
1585117,1,Entire home/apt,Queens,225,248.0474539
1585669,2,Entire home/apt,Manhattan,550,105.7217141
1586222,2,Entire home/apt,Manhattan,555,128.47707
1586774,1,Entire home/apt,Brooklyn,1133,31.86249637
1587879,1,Entire home/apt,Manhattan,354,167.9288846
1588431,1,Private room,Manhattan,1069,45.67390349
1588983,1,Entire home/apt,Brooklyn,167,227.6966709
1589536,1,Private room,Queens,1134,30.12229182
1592297,3,Entire home/apt,Bronx,719,128.906613
1592849,1,Private room,Brooklyn,709,72.98408318
1593402,2,Entire home/apt,Manhattan,1056,48.9604445
1593954,1,Private room,Brooklyn,476,87.365481
1594506,1,Private room,Brooklyn,236,139.3983203
1595059,2,Entire home/apt,Brooklyn,1144,33.63108041
1595611,2,Entire home/apt,Brooklyn,1146,89.21823277
1596163,1,Private room,Brooklyn,1068,0.0
1596715,2,Entire home/apt,Brooklyn,448,148.4583087
1597268,1,Entire home/apt,Manhattan,345,146.2868576
1597820,1,Private room,Brooklyn,589,70.18938828
1598372,1,Private room,Manhattan,722,107.0982951
1598925,1,Entire home/apt,Manhattan,934,64.33394919
1599477,2,Entire home/apt,Manhattan,1157,3.924195562
1605552,1,Entire home/apt,Manhattan,429,119.1842259
1606105,2,Entire home/apt,Manhattan,323,170.1815816
1606657,2,Entire home/apt,Brooklyn,532,86.14810671
1607209,1,Private room,Manhattan,421,115.7245196
1607761,4,Entire home/apt,Brooklyn,1047,46.28423511
1608314,1,Private room,Brooklyn,170,194.0899626
1608866,2,Entire home/apt,Brooklyn,402,149.1472065
1609418,2,Entire home/apt,Brooklyn,576,97.27705075
1610523,1,Entire home/apt,Manhattan,423,102.5158714
1611075,1,Shared room,Queens,795,28.8045839
1611628,1,Private room,Manhattan,860,64.68391832
1612180,1,Private room,Manhattan,95,296.6632167
1612732,1,Entire home/apt,Manhattan,350,161.8780836
1613284,1,Private room,Brooklyn,325,86.39584943
1613837,1,Private room,Manhattan,785,118.8031342
1614389,2,Entire home/apt,Brooklyn,522,115.3461171
1614941,1,Private room,Manhattan,300,120.3488027
1615494,3,Entire home/apt,Manhattan,1195,6.467281805
1616046,4,Entire home/apt,Brooklyn,954,112.1795123
1617703,3,Entire home/apt,Brooklyn,632,126.5929055
1618255,2,Entire home/apt,Brooklyn,921,113.5153619
1618807,1,Private room,Queens,877,79.01933584
1622121,1,Entire home/apt,Manhattan,982,109.7632493
1622674,2,Entire home/apt,Manhattan,1143,70.87482811
1623226,1,Private room,Manhattan,1174,18.44479267
1623778,1,Private room,Manhattan,966,93.11472705
1624330,1,Entire home/apt,Manhattan,1040,57.43067369
1624883,3,Entire home/apt,Brooklyn,1017,129.1230196
1625435,1,Entire home/apt,Manhattan,182,253.4132746
1625987,1,Entire home/apt,Brooklyn,741,75.94687592
1626540,1,Entire home/apt,Brooklyn,150,262.4388776
1627092,1,Private room,Queens,343,93.36181828
1627644,4,Entire home/apt,Brooklyn,407,112.9010977
1628197,1,Private room,Manhattan,733,105.2099437
1629301,3,Entire home/apt,Manhattan,786,126.3444691
1630406,1,Private room,Brooklyn,182,164.3011399
1630958,3,Entire home/apt,Manhattan,855,99.06424465
1631510,4,Entire home/apt,Brooklyn,1198,46.43794861
1632063,3,Entire home/apt,Brooklyn,986,68.31714124
1632615,1,Entire home/apt,Brooklyn,184,225.3445716
1633167,3,Entire home/apt,Brooklyn,834,100.4277863
1633720,1,Private room,Brooklyn,913,25.46791548
1634272,4,Entire home/apt,Brooklyn,940,50.21665173
1634824,1,Entire home/apt,Brooklyn,209,222.0090211
1635376,2,Entire home/apt,Manhattan,658,141.9078735
1636481,1,Private room,Brooklyn,874,37.0092928
1637033,1,Private room,Manhattan,1131,56.52820375
1637586,1,Private room,Brooklyn,756,83.21738394
1638138,2,Entire home/apt,Manhattan,566,115.5295719
1638690,1,Entire home/apt,Brooklyn,634,96.28067592
1639243,1,Private room,Brooklyn,825,41.66352374
1640347,1,Entire home/apt,Manhattan,284,171.4544273
1640899,4,Entire home/apt,Manhattan,1141,50.15058967
1641452,2,Entire home/apt,Manhattan,504,97.1672175
1642004,2,Entire home/apt,Brooklyn,879,66.85989169
1642556,1,Private room,Brooklyn,922,13.17753549
1643109,1,Entire home/apt,Manhattan,534,143.4880621
1643661,1,Private room,Queens,819,36.23192022
1644213,1,Entire home/apt,Brooklyn,254,172.0645361
1644766,1,Entire home/apt,Brooklyn,325,138.3388888
1645318,1,Private room,Brooklyn,1124,47.1867728
1645870,1,Private room,Brooklyn,243,97.65490182
1646422,1,Private room,Bronx,100,212.8586613
1646975,1,Entire home/apt,Brooklyn,642,74.06829522
1647527,1,Entire home/apt,Manhattan,688,98.68243317
1648079,1,Private room,Brooklyn,687,78.76614353
1648632,2,Entire home/apt,Manhattan,360,171.6356748
1649184,1,Private room,Manhattan,561,100.4255221
1649736,1,Private room,Brooklyn,553,54.69581007
1650289,1,Private room,Manhattan,1034,67.28870341
1650841,1,Shared room,Manhattan,218,101.472215
1651393,1,Private room,Brooklyn,512,95.77734454
1651945,2,Entire home/apt,Brooklyn,929,110.7748368
1653602,3,Entire home/apt,Brooklyn,593,141.3746891
1654155,2,Entire home/apt,Brooklyn,379,133.564338
1654707,3,Entire home/apt,Manhattan,1117,77.68228612
1655259,1,Entire home/apt,Manhattan,683,116.2652236
1656364,1,Entire home/apt,Manhattan,523,66.45021381
1656916,2,Entire home/apt,Manhattan,62,361.0
1657468,4,Entire home/apt,Manhattan,1018,115.2107697
1658021,1,Private room,Manhattan,401,131.515324
1658573,1,Private room,Brooklyn,1138,50.1342468
1659125,1,Private room,Manhattan,357,96.43717598
1659678,3,Entire home/apt,Queens,1159,80.57628458
1660230,2,Entire home/apt,Manhattan,1094,83.10670037
1660782,1,Private room,Bronx,735,55.51476544
1661335,1,Private room,Brooklyn,235,138.4303246
1664648,1,Entire home/apt,Manhattan,127,335.0783258
1665753,2,Entire home/apt,Brooklyn,799,89.14150369
1666305,1,Entire home/apt,Queens,540,78.51901717
1666858,3,Entire home/apt,Brooklyn,810,96.04643395
1667410,1,Entire home/apt,Brooklyn,443,151.8089285
1667962,2,Entire home/apt,Brooklyn,472,78.30085431
1668514,4,Entire home/apt,Brooklyn,175,240.2671735
1669067,2,Entire home/apt,Manhattan,301,196.9413985
1669619,3,Entire home/apt,Brooklyn,231,170.1671088
1671276,1,Entire home/apt,Brooklyn,351,124.0230048
1671828,1,Private room,Brooklyn,521,70.55712235
1672381,2,Entire home/apt,Queens,76,362.0
1672933,1,Private room,Manhattan,690,100.518218
1674037,1,Entire home/apt,Manhattan,1078,58.32319336
1675142,1,Entire home/apt,Brooklyn,194,185.0152744
1675694,1,Private room,Manhattan,876,17.58940446
1676247,1,Private room,Brooklyn,118,271.4158201
1676799,1,Private room,Brooklyn,407,59.09346391
1677351,4,Entire home/apt,Queens,697,131.4029092
1679560,1,Entire home/apt,Manhattan,1030,47.69865899
1680113,1,Entire home/apt,Bronx,665,48.54718766
1680665,2,Entire home/apt,Brooklyn,412,150.6130528
1681217,1,Entire home/apt,Manhattan,585,144.3350883
1681770,1,Private room,Manhattan,534,62.40947587
1682874,1,Entire home/apt,Manhattan,367,135.8545404
1683427,1,Entire home/apt,Manhattan,118,362.8097318
1684531,4,Entire home/apt,Manhattan,1177,50.88195547
1685083,1,Private room,Brooklyn,809,35.99165105
1685636,2,Entire home/apt,Manhattan,885,76.09583785
1686188,2,Entire home/apt,Manhattan,729,131.1919009
1686740,1,Private room,Manhattan,660,57.44841181
1687293,1,Entire home/apt,Brooklyn,435,99.23392682
1687845,1,Private room,Queens,486,95.55911508
1688397,3,Entire home/apt,Brooklyn,753,161.0403387
1688950,1,Entire home/apt,Manhattan,556,113.7122458
1690054,1,Private room,Manhattan,1173,34.21509466
1690606,2,Entire home/apt,Brooklyn,1190,0.0
1691711,1,Entire home/apt,Manhattan,556,128.392624
1692263,1,Entire home/apt,Brooklyn,666,107.3944444
1692816,2,Entire home/apt,Manhattan,628,93.46162672
1693368,1,Entire home/apt,Manhattan,153,269.436367
1693920,1,Private room,Brooklyn,323,106.7364176
1694473,2,Entire home/apt,Manhattan,573,150.2263526
1695025,1,Private room,Brooklyn,217,115.9297957
1695577,2,Entire home/apt,Manhattan,535,91.90978086
1696129,2,Entire home/apt,Queens,947,94.708961
1696682,4,Entire home/apt,Manhattan,1014,67.24208776
1697234,2,Entire home/apt,Manhattan,367,152.7180064
1698339,1,Private room,Manhattan,978,59.7317623
1698891,4,Entire home/apt,Brooklyn,660,88.35233867
1699443,1,Entire home/apt,Manhattan,366,178.474768
1700548,3,Entire home/apt,Queens,849,81.93270638
1701100,4,Entire home/apt,Brooklyn,1104,29.04037086
1701652,1,Private room,Manhattan,407,94.97789379
1702205,2,Entire home/apt,Manhattan,514,108.9343579
1702757,1,Private room,Brooklyn,942,82.24673747
1703309,1,Private room,Brooklyn,643,50.58363185
1703862,1,Private room,Queens,919,20.78311537
1704414,1,Entire home/apt,Brooklyn,655,80.34103657
1704966,1,Entire home/apt,Manhattan,300,183.132756
1705519,1,Entire home/apt,Brooklyn,191,223.2491162
1706071,3,Entire home/apt,Brooklyn,669,126.1820008
1706623,1,Private room,Brooklyn,615,54.83366037
1707175,1,Entire home/apt,Manhattan,709,131.9837152
1707728,3,Entire home/apt,Manhattan,1127,56.62132022
1708280,1,Private room,Brooklyn,98,316.639249
1708832,4,Entire home/apt,Manhattan,922,73.42037469
1709385,1,Entire home/apt,Manhattan,66,365.0
1709937,1,Entire home/apt,Manhattan,781,152.8015959
1711042,3,Entire home/apt,Manhattan,948,124.5466815
1711594,2,Entire home/apt,Brooklyn,437,145.4847437
1712146,2,Entire home/apt,Manhattan,986,75.47246739
1712698,1,Private room,Brooklyn,612,65.21766557
1713251,1,Entire home/apt,Brooklyn,972,60.92539341
1713803,1,Private room,Manhattan,206,177.5391412
1714355,1,Entire home/apt,Brooklyn,248,155.4722455
1714908,1,Entire home/apt,Brooklyn,769,106.4332432
1715460,1,Entire home/apt,Manhattan,145,296.5078052
1716012,2,Entire home/apt,Brooklyn,724,105.0677779
1716565,1,Entire home/apt,Manhattan,1018,36.05387107
1717117,1,Entire home/apt,Manhattan,110,363.0
1717669,2,Entire home/apt,Manhattan,1154,69.4385631
1718774,3,Entire home/apt,Manhattan,954,76.25210872
1719326,1,Shared room,Manhattan,695,53.80641547
1719878,1,Private room,Brooklyn,498,92.6783454
1720431,1,Private room,Manhattan,80,365.0
1720983,2,Entire home/apt,Brooklyn,419,139.8860468
1721535,2,Entire home/apt,Brooklyn,128,268.5693149
1722088,4,Entire home/apt,Brooklyn,164,235.801426
1722640,3,Entire home/apt,Brooklyn,1179,32.0539364
1723192,2,Entire home/apt,Manhattan,642,108.8553358
1723744,3,Entire home/apt,Brooklyn,951,106.3264987
1724297,1,Entire home/apt,Brooklyn,75,361.0
1729267,2,Entire home/apt,Manhattan,597,86.53453753
1729820,3,Entire home/apt,Queens,805,117.975374
1730372,2,Entire home/apt,Manhattan,338,167.4284262
1730924,1,Private room,Brooklyn,130,224.0402606
1731477,1,Private room,Manhattan,1033,42.03400432
1732029,2,Entire home/apt,Brooklyn,521,105.1517936
1732581,1,Private room,Brooklyn,818,43.55565741
1733134,1,Private room,Manhattan,376,94.52926134
1733686,1,Entire home/apt,Brooklyn,293,175.6313971
1734238,1,Private room,Brooklyn,1014,30.85146324
1734790,2,Entire home/apt,Queens,165,205.8871796
1736447,4,Entire home/apt,Brooklyn,586,137.0637822
1737000,2,Entire home/apt,Manhattan,398,140.1502906
1737552,1,Private room,Manhattan,227,128.9340248
1738657,3,Entire home/apt,Brooklyn,949,38.53064218
1739209,2,Entire home/apt,Brooklyn,137,294.4259556
1739761,1,Private room,Brooklyn,801,78.7919403
1740313,1,Private room,Brooklyn,678,77.04768743
1740866,1,Entire home/apt,Manhattan,439,131.6065211
1741418,3,Entire home/apt,Brooklyn,974,62.98696832
1741970,1,Private room,Brooklyn,147,185.9097925
1742523,1,Entire home/apt,Manhattan,192,239.6159869
1743075,2,Entire home/apt,Brooklyn,417,174.95843
1743627,1,Private room,Manhattan,621,75.62966286
1744732,1,Private room,Manhattan,132,228.8797493
1745284,2,Entire home/apt,Brooklyn,547,106.2168877
1745836,1,Entire home/apt,Brooklyn,358,115.5360592
1746389,1,Private room,Brooklyn,619,65.65799941
1746941,4,Entire home/apt,Queens,1043,51.75262404
1747493,1,Entire home/apt,Manhattan,649,126.6904112
1748046,1,Entire home/apt,Manhattan,572,93.13007706
1748598,1,Private room,Manhattan,180,231.7744815
1749150,1,Private room,Manhattan,1198,0.0
1750255,2,Entire home/apt,Manhattan,693,76.08962587
1750807,1,Entire home/apt,Manhattan,1019,96.35350765
1751359,1,Private room,Brooklyn,855,47.4779655
1751912,1,Private room,Manhattan,302,81.28275042
1752464,4,Entire home/apt,Brooklyn,1068,73.51344028
1753016,1,Private room,Queens,383,89.42978688
1753569,2,Entire home/apt,Brooklyn,383,139.5463813
1754121,1,Entire home/apt,Brooklyn,927,114.1651442
1754673,2,Entire home/apt,Manhattan,756,59.85161244
1755778,1,Entire home/apt,Brooklyn,395,168.7238929
1761853,1,Private room,Manhattan,941,39.7660461
1762405,2,Entire home/apt,Brooklyn,1000,66.22533913
1762958,1,Entire home/apt,Queens,453,106.783659
1763510,3,Entire home/apt,Brooklyn,978,57.61551209
1764062,3,Entire home/apt,Brooklyn,1038,95.90920383
1764615,3,Entire home/apt,Brooklyn,624,121.8028542
1765167,1,Entire home/apt,Manhattan,67,361.0
1765719,1,Private room,Queens,806,80.80422553
1766272,1,Private room,Manhattan,596,62.54325322
1766824,1,Entire home/apt,Manhattan,483,137.4984153
1767928,1,Private room,Brooklyn,1053,36.44049725
1768481,1,Entire home/apt,Brooklyn,57,363.0
1769033,4,Entire home/apt,Brooklyn,851,93.67468796
1769585,4,Entire home/apt,Brooklyn,1178,74.55465942
1770138,2,Entire home/apt,Brooklyn,931,87.60795441
1770690,1,Private room,Brooklyn,1151,34.82935109
1771242,1,Private room,Brooklyn,260,126.2279858
1771795,2,Entire home/apt,Queens,364,136.080822
1772347,1,Private room,Manhattan,428,117.8408331
1772899,1,Private room,Brooklyn,1144,46.89273227
1774004,2,Entire home/apt,Manhattan,927,58.73904593
1774556,4,Entire home/apt,Manhattan,1027,105.9824662
1775108,1,Entire home/apt,Brooklyn,907,121.6239009
1775661,3,Entire home/apt,Brooklyn,926,89.64404388
1776213,1,Entire home/apt,Manhattan,742,90.09164315
1777318,4,Entire home/apt,Manhattan,1069,63.32590931
1777870,1,Entire home/apt,Manhattan,94,365.0
1778974,1,Entire home/apt,Manhattan,670,156.1793489
1779527,1,Entire home/apt,Manhattan,1177,37.42249102
1780079,1,Private room,Brooklyn,879,43.69744852
1780631,1,Private room,Manhattan,59,365.0
1781184,1,Entire home/apt,Brooklyn,631,85.63890473
1782288,1,Shared room,Manhattan,1166,2.762326446
1782841,4,Entire home/apt,Manhattan,1048,98.16135402
1783393,1,Entire home/apt,Manhattan,878,85.53163129
1783945,2,Entire home/apt,Brooklyn,789,69.70884642
1784497,1,Private room,Brooklyn,165,182.6218814
1785050,2,Entire home/apt,Manhattan,881,64.91109043
1785602,1,Private room,Brooklyn,353,108.4498644
1786707,3,Entire home/apt,Manhattan,717,111.3463404
1787811,1,Private room,Manhattan,649,69.05891797
1788364,3,Entire home/apt,Staten Island,752,70.54486557
1788916,4,Entire home/apt,Manhattan,813,114.4280868
1789468,1,Entire home/apt,Manhattan,502,88.77134477
1790573,1,Private room,Manhattan,639,94.30257108
1791125,2,Entire home/apt,Manhattan,984,51.29043527
1792230,2,Entire home/apt,Manhattan,1152,46.50579021
1792782,1,Private room,Manhattan,754,102.2454365
1793334,1,Private room,Brooklyn,1160,0.0
1793887,1,Private room,Staten Island,247,59.70325623
1794439,1,Entire home/apt,Manhattan,688,139.361261
1794991,1,Private room,Manhattan,1070,3.665583904
1795543,1,Private room,Manhattan,547,98.53068166
1796096,1,Private room,Queens,606,90.26038829
1796648,1,Private room,Manhattan,477,36.07670294
1797200,2,Entire home/apt,Manhattan,715,80.58791376
1797753,1,Private room,Manhattan,443,62.65383634
1798305,1,Shared room,Brooklyn,634,77.8316915
1798857,1,Private room,Brooklyn,354,115.078963
1799410,2,Entire home/apt,Brooklyn,941,135.1329792
1799962,1,Entire home/apt,Manhattan,987,71.51249864
1800514,2,Entire home/apt,Manhattan,920,124.5852666
1801066,1,Private room,Manhattan,1007,68.44106533
1801619,1,Entire home/apt,Brooklyn,351,95.47957287
1802723,1,Entire home/apt,Brooklyn,92,363.0
1803276,2,Entire home/apt,Manhattan,492,178.9791884
1803828,1,Private room,Manhattan,686,58.50221764
1807142,2,Entire home/apt,Manhattan,118,322.8583761
1808246,1,Entire home/apt,Manhattan,981,77.87261631
1808799,2,Entire home/apt,Manhattan,746,78.11391549
1809351,2,Entire home/apt,Manhattan,393,98.8455446
1809903,3,Entire home/apt,Brooklyn,929,78.38290048
1811008,1,Private room,Brooklyn,234,174.5592737
1811560,4,Entire home/apt,Manhattan,868,112.2248641
1812112,1,Entire home/apt,Brooklyn,703,94.52880624
1812665,1,Private room,Manhattan,302,139.6188904
1813217,2,Entire home/apt,Manhattan,400,105.1138779
1813769,1,Entire home/apt,Brooklyn,1173,98.39423102
1814322,1,Entire home/apt,Manhattan,235,194.1335756
1815426,1,Private room,Queens,1047,0.0
1815979,1,Private room,Brooklyn,107,286.36807
1816531,3,Entire home/apt,Manhattan,847,114.6829825
1817083,2,Entire home/apt,Brooklyn,766,51.09199301
1818188,2,Entire home/apt,Manhattan,336,168.3480981
1818740,1,Entire home/apt,Manhattan,59,364.0
1819292,4,Entire home/apt,Manhattan,1004,79.51486748
1819845,1,Entire home/apt,Manhattan,163,278.0843956
1820397,1,Private room,Manhattan,1152,22.41581207
1820949,1,Entire home/apt,Brooklyn,232,162.9526452
1821502,2,Entire home/apt,Brooklyn,468,106.7746756
1822606,1,Entire home/apt,Brooklyn,1007,104.1054189
1823158,1,Private room,Manhattan,212,207.9473767
1823711,1,Private room,Brooklyn,698,128.1716322
1824263,3,Entire home/apt,Brooklyn,1172,49.95010554
1825368,1,Private room,Brooklyn,585,98.8174901
1826472,1,Entire home/apt,Manhattan,99,362.0
1827025,2,Entire home/apt,Brooklyn,1015,58.97874108
1827577,2,Entire home/apt,Brooklyn,572,113.5351866
1828129,1,Private room,Brooklyn,173,185.6773512
1828681,1,Private room,Queens,303,124.0419658
1829234,1,Private room,Manhattan,690,60.88208012
1830338,1,Private room,Queens,577,129.5561397
1830891,2,Entire home/apt,Queens,211,168.2322203
1831443,1,Private room,Queens,686,51.71467749
1831995,1,Private room,Manhattan,1125,26.35649047
1832548,1,Private room,Queens,607,70.3475666
1833100,3,Entire home/apt,Manhattan,558,143.5693595
1833652,1,Private room,Manhattan,628,91.58487869
1834204,1,Private room,Staten Island,130,114.8580592
1834757,1,Entire home/apt,Brooklyn,298,177.2795044
1835309,1,Private room,Manhattan,1120,12.35565227
1835861,1,Entire home/apt,Manhattan,281,170.1806613
1836966,1,Private room,Queens,1119,26.7914934
1838071,2,Entire home/apt,Manhattan,699,119.5543113
1838623,1,Entire home/apt,Manhattan,254,193.4130694
1839727,1,Private room,Manhattan,547,76.69568189
1840280,1,Entire home/apt,Brooklyn,343,128.0440671
